59,Rebecca,MURPHY,70,computer science,Cis257,4+WZ?S4@Yz@♞UAYSUn}?9S.§vypkv)v§9sA@wYrUSbFZQeYW2Yfse>QBPUdvUvRyWG?z^%b%r§2yPQ%Z>4♫WB84K*Y{)QSF?@Wdz)n4P*h^z^R*Kd§PfrnWt4Y{v%r{B♞-50-45-58-119-86-85,5-07/12/2022-27-continue the hard work&1-08/12/2022-20-continue the hard work&5-07/12/2022-27-continue the hard work&1-08/12/2022-20-continue the hard work
60,Jacob,BAILEY,19,computer science,Cis267,fbYPPZq>Pv@M{wK4♞9U>.YWw)/rYDUQSzsLU/weQ?@dV%U.)dfQ2S§K9bS{DzU4fzh4tBC)QyQavRUk4VCKB.Ld!yQ*q?PS§v2/6{pcvDrbf+9?%s4Z♞Qr$QPQk9WgpW.-64-122-102-37-99-49,4-07/12/2022-32-continue the hard work&1-08/12/2022-2-continue the hard work&4-07/12/2022-32-continue the hard work&1-08/12/2022-2-continue the hard work
61,Stephen,RIVERA,40,computer science,Cis345,sa%@vsf§ZzVne^BSC♫W.GW6NyUr{♫UV?4YpD9KP)WdtV%QAYSVCYQ42YPDP(!@Pt*>9bRhRKDn*9UP7LPD@GqtD.SE{UW}yd+?PEyFzW6WqSWYREYfNngRq?dr*Uz.Sdg-78-124-85-5-113-121,2-07/12/2022-78-continue the hard work&5-08/12/2022-100-continue the hard work&2-07/12/2022-78-continue the hard work&5-08/12/2022-100-continue the hard work
62,Patrick,COOPER,17,computer science,Cis346,r?DR{?nLPY%kEy2Qh>R*vw%Gr.vQ4QD?PVhkdnwvrEt*PNAhz@@R?*rWqtusVqpPhV(F*ZP24ub!9QPQQPW?3z.Y4>U4YdPPkWRWwk{Dfa♫Qv?4ra_S@.E.q>$@*@>6Fv-59-13-38-38-104-84,4-07/12/2022-61-continue the hard work&2-08/12/2022-30-continue the hard work&4-07/12/2022-61-continue the hard work&2-08/12/2022-30-continue the hard work
63,Sean,RICHARDSON,56,computer science,Cis347,z9zf+wv*9LywkK>2aPQSZ}Q?yWv{)ys*V2(?ekQp4Y8?{_Us♫+*vBwBrsDYsdKvn@QWUeb(S9k9Ez♫tba)ZkG4.+zktNQFdy7P/)4K2F(bQbZ/d@B>r2_r92@SLbS)rMP-42-119-59-96-55-126,4-07/12/2022-80-continue the hard work&1-08/12/2022-81-continue the hard work&4-07/12/2022-80-continue the hard work&1-08/12/2022-81-continue the hard work
64,Erin,COX,34,computer science,Cis356,?rZ)2P2/Y§SyQV?SK^Yv@g{Rp{s@$t4g$KW♞+♞dqkYU@ZUP.z{d24rD@YQ4Uw.UdrUqf6bK64^Knw%Dbvk9ynF2Ar+A.2sREZQUSfYPZmf@r.WkLPV{xWzpU9p2>SrBS4-121-31-4-104-88-115,2-07/12/2022-58-continue the hard work&0-07/12/2022-51-continue the hard work&2-07/12/2022-58-continue the hard work&0-07/12/2022-51-continue the hard work
65,Zachary,HOWARD,79,computer science,Cis357,}C9h4v♞)9m?Wu?2*%9)VQBk.n6vc{*CbQ9nrUSb§PZ%@d.9R3qzkQ?qBEer*+bn}♫kYE?zY.aN8/.SPQ§@M@Z44?rdF_F*PVSt$VS4PwWDWB{GU%SvP!/a4?S4L29)QPU-48-27-34-9-74-46,5-07/12/2022-100-continue the hard work&0-07/12/2022-2-continue the hard work&5-07/12/2022-100-continue the hard work&0-07/12/2022-2-continue the hard work
66,Jamie,WARD,52,computer science,Cis367,n8@>9GBW)D4>SSUE♞qp@?.%@)@W@G>(YV?pW2*EDbseUS@_}$)UEY!§VBAvWevrELb@q*QDuS@§Sdbr@42AfwQ6Un2xcPDUWURrMvrsYyWRQSVw9R(.yez$/6Ds{PPY/S-90-117-120-86-1-91,6-07/12/2022-62-continue the hard work&6-07/12/2022-48-continue the hard work&6-07/12/2022-62-continue the hard work&6-07/12/2022-48-continue the hard work
67,Kelly,TORRES,58,computer science,Cis456,(P94st@^KrRSb{vC}.eUFw2CnbQ@+^/aYPf?(wdbp49gVhf/+DQFPkS}Z4VEUQ9^Rv./8nEFyRg*Uwnd^@2YQZSF?vRz_6NBn4DbPPFQSB2r*P>@v%PQb5KkZw*2D%srv-93-45-24-68-74-117,2-08/12/2022-17-continue the hard work&5-07/12/2022-89-continue the hard work&2-08/12/2022-17-continue the hard work&5-07/12/2022-89-continue the hard work
68,Samantha,PETERSON,46,computer science,Cis457,E*Wv$@?b§n6szw)D?BU_EQtsQsW.BMY@S9>VRUSvP4hq4DnQ@V{saY2>p?rKUq5Dg>M+WrgfBs.B?)9ckDPU(AWDywyb}V?!^.UpVf(eUuK)?f4?+uSSvP@_PPUvW.jpU-79-103-99-62-126-70,6-07/12/2022-6-continue the hard work&4-07/12/2022-37-continue the hard work&6-07/12/2022-6-continue the hard work&4-07/12/2022-37-continue the hard work
69,Nathan,GRAY,19,computer science,Cis467,ZnyNRRs>Q♫vF@z@b*WK@f$$Ld/%}♞?vrUP2Pt%v(Bu$PF4$S}?WwdWFPqdZdt95d+s§dgSeQY?tk2yPkk_tDVrqtVY§%4Ed)uZ%z}F2n%fQU%^Pf$24?RN}}k.2S)♞ue2-63-126-62-56-41-96,0-08/12/2022-68-continue the hard work&5-07/12/2022-73-continue the hard work&0-08/12/2022-68-continue the hard work&5-07/12/2022-73-continue the hard work
70,Sara,RAMIREZ,61,computer science,Cis567,WZP@ykv.heVhdaVrBk>P8Q.PU@@qkrP)@9v$ZkA!WtU9bSV!.P{ZP?PRd.PWuWN@^N/$dhE@SFndWU?xvv4d94MDb6xUZQYUQ*♞6>4Kt2}AP*rBC@D/PP/C4nUEjW*4*§-90-123-20-79-37-80,0-08/12/2022-26-continue the hard work&5-07/12/2022-3-continue the hard work&0-08/12/2022-26-continue the hard work&5-07/12/2022-3-continue the hard work
71,Dustin,JAMES,78,computer science,Cis123,yZ}Z9A4t§!fPYWp.QRbDS^wYs?GS$Qf*r*>?!/rUB+Y.n2Ra%mVZ96q?4ftekRQ44?.bqPU§GN^2*D2Dy9QrY2R!4.S{..W2PkQ}rCFD!♫yPU♞Qng2D@Vh{KhQbQAf/6U-64-57-53-49-59-7,0-08/12/2022-46-continue the hard work&3-07/12/2022-18-continue the hard work&0-08/12/2022-46-continue the hard work&3-07/12/2022-18-continue the hard work
72,Paul,WATSON,27,computer science,Cis124,y?YVGw2LneZWP(uz2QA@$WD.SqA.♞D6EKAU%Qd9dQQ.B$SV?YPR.D2D_@g>4.AnDn}}WRBQyP9QsB4+trKp%CQ?>ZyN^vkUEU@tA4Pe/W)})vbY@rv}R>♫4f.?U.4FzPY-100-14-118-77-25-5,1-08/12/2022-94-continue the hard work&3-07/12/2022-76-continue the hard work&1-08/12/2022-94-continue the hard work&3-07/12/2022-76-continue the hard work
73,Angela,BROOKS,68,computer science,Cis125,yWzS{@FS)z@%P@r?{zbWU?!4CD(3atE?PR2*z9VPFYbRCsP4v9L?k9Er@LY@n?tskuYbdbfS+cGS@G{YQK??tCd_?)k^FBd?(M§)2nYp.vDQKstgWQ/?DrrwVgrSnL/V?-73-2-27-29-124-47,4-08/12/2022-1-continue the hard work&2-07/12/2022-94-continue the hard work&4-08/12/2022-1-continue the hard work&2-07/12/2022-94-continue the hard work
74,Tyler,KELLY,23,computer science,Cis126,S)Z{FrrKn§bDwn@q^PPSnvq9*(D.PvpuPPt(RU+?§♫QN!UV)rcEV.UpCMbgs.♞))BA.pBVtU)v?r2dp§2s4!z?Zd?$.R({(YbR^s.DF??fG>Ervb2Y9G2vqvSqQ}U?/4b-49-105-23-75-117-48,0-08/12/2022-26-continue the hard work&2-08/12/2022-29-continue the hard work&0-08/12/2022-26-continue the hard work&2-08/12/2022-29-continue the hard work
75,Scott,SANDERS,20,computer science,Cis127,yB_@f/r9GY4yU9QzS}B4nBdf♞rBWVKhgG9Y$r@?uD)pR?$§S)Fyy??4.zVyf(s2@FAs*?FSKV6.>Z@46V?@K9{3CQ@bGE+n6%)ES@h*/E2}34.2?P*.fn4s?8.Q*V%4§v-101-120-86-120-36-107,2-08/12/2022-43-continue the hard work&0-07/12/2022-49-continue the hard work&2-08/12/2022-43-continue the hard work&0-07/12/2022-49-continue the hard work
76,Katherine,PRICE,59,computer science,Cis134,?$6§BKE♞?{W4SMw)EW?U>?bVSr2}4N?ZDfbPU49Bva}AbKV%pa%v9%4Bz2*_4U.BQkEb?)9bnB@n4@@>94r4xb.$Mv)♞9QRv>dP%!_WRb?_?%PNQCfP^Lz@D^Ye}@Wt?Q-113-28-2-14-25-84,3-08/12/2022-46-continue the hard work&5-08/12/2022-50-continue the hard work&3-08/12/2022-46-continue the hard work&5-08/12/2022-50-continue the hard work
77,Andrea,BENNETT,72,computer science,Cis135,PBhzr>VR>*F.GUVS%v{a2yYSse2P>b@@P8@PK.r/EQNZPz?4rr.)U♫tY+?vVPS%A9@kK?dRy)Q)rZ?ExYV>♞r?t.§Q2.B44$z>*?y)S^KxPK>S+Vwt%vhG@jF>xz/W2@$-122-119-33-19-79-105,5-08/12/2022-27-continue the hard work&1-08/12/2022-84-continue the hard work&5-08/12/2022-27-continue the hard work&1-08/12/2022-84-continue the hard work
78,Gregory,WOOD,36,computer science,Cis136,sB?zg!sL4FrVUYLE+EGaU{>YWQERYQWvA2u}yP§S+zdNW2?)4Svbqs?q?f%??n{{yQv^)*Zr♫SzraeESdK2SE%§@2Dr.Vk@/mGY)UKt4>ZQB*N9DMktw§dKfSFrQhNkvS-36-57-114-88-96-102,3-08/12/2022-63-continue the hard work&6-08/12/2022-40-continue the hard work&3-08/12/2022-63-continue the hard work&6-08/12/2022-40-continue the hard work
79,Erica,BARNES,63,computer science,Cis137,+r$/KL9xdQrd(Rk$s?F}YN@k!42Ws{4pE§2sBKrYV4FVuyP/dDd2+Q4sM%4tk!Znr4n9Q*S+DY?qUKq)n2A@UZQbPr♞{5L>wU%(br2!*bDd44t?r9}nQtP?3zk*K4YvU^-63-34-7-119-16-92,2-08/12/2022-18-continue the hard work&3-08/12/2022-63-continue the hard work&2-08/12/2022-18-continue the hard work&3-08/12/2022-63-continue the hard work
80,Mary,ROSS,26,computer science,Cis145,2.4dwVg>dd.4@9a%%P2V?+hWD9Y!2dkpy@DZrQzY♞t9/kEYzvC>REP^@$r}§v^!_e4%dzrVRZ*LdbSPkYSFFUGuvPraP.§UsPnrg^.@{WCU9W2tt%gY*9{.3P9/*QPUC@-6-64-119-47-22-13,5-07/12/2022-80-continue the hard work&6-08/12/2022-7-continue the hard work&5-07/12/2022-80-continue the hard work&6-08/12/2022-7-continue the hard work
81,Travis,HENDERSON,19,computer science,Cis146,VP?by@%E3!UQ?URsbdEPd>vv^/qP.2nQeAWP♫Z{$.UQtAd{bSF>Yegw99np49bv4@sQye/!tRDdUP2sdsa{2♞7PPSGKNhSz)*9>4rfc)h!ypQW_F.2sURYrw$*)/UQYe?-8-85-62-102-45-15,5-07/12/2022-51-continue the hard work&2-08/12/2022-1-continue the hard work&5-07/12/2022-51-continue the hard work&2-08/12/2022-1-continue the hard work
82,Lisa,COLEMAN,70,computer science,Cis147,yAhS2bNk4s/2D♞CM)GC@PQz^QPL{kUYQ}aFQF%Wv{/4v+2v.dY?Lh9%hP)_quEp%n@e*r2W+7)n}%4aSd//BDR.PpKZveRnQVVpF.F?daz)^?sW♞UsVD§WC§vM$DQBe?b-22-72-52-45-80-66,0-07/12/2022-67-continue the hard work&6-08/12/2022-63-continue the hard work&0-07/12/2022-67-continue the hard work&6-08/12/2022-63-continue the hard work
83,Kenneth,JENKINS,33,computer science,Cis156,+>UVb9+Qqut9.RS7E9bV?Ay!b!+@qzKvYK^WWV({z2/tPyrEQ?9Uk^P@U>U!unqSPrKYYPUr%6^S6*9rPQk4@zP?nU§*Fk.@..vBP@Q?4b.gn♞s}.LdQ72v}sb4ZR_DZR-8-22-15-116-29-11,4-07/12/2022-56-continue the hard work&0-08/12/2022-86-continue the hard work&4-07/12/2022-56-continue the hard work&0-08/12/2022-86-continue the hard work
84,Bryan,PERRY,49,computer science,Cis157,KdvrPU@^pQZ>USwb%GnQE+U}E}4F6?@4gZYpC9Y7n*QQvtt.♫Y4(UU}rr{rs@..Nkbr9LAd@4?R*Z}**eP%AbS{>4.z$*wB4AdP/ZvZEPSV)rQ($azyQtVvP@WtUU♫SkU-39-35-56-8-45-32,2-07/12/2022-71-continue the hard work&2-08/12/2022-29-continue the hard work&2-07/12/2022-71-continue the hard work&2-08/12/2022-29-continue the hard work
85,Lindsey,POWELL,31,computer science,Cis167,r2)*k.FPz)Lyuzbn♞KbL6WW{@CM4(@PeP♞9UY2rY^ea}P/vVtWUQ5!PU^>K§})zyRvh2Pwz%PWdPe?@§!..w6Az(yGsqdLn2VQ_?bWUUG9Pz94dzR4nU4sV@VZ§S(thVB-52-48-83-37-125-70,6-07/12/2022-60-continue the hard work&1-08/12/2022-97-continue the hard work&6-07/12/2022-60-continue the hard work&1-08/12/2022-97-continue the hard work
86,Kristen,LONG,39,computer science,Cis234,ruhyp8@Pb2v4Wet{dg}!}4+VUwWr(y♫_{kfMR}}g/zYf4zd_rny>♞kA/y9fzr?tP?§2r>?PWR{{d.s$WreM4d.*YPY49rkV?@6@}4PC%rPr@RWwvGyW46PZwS(Pn@Q.N2-5-39-5-43-44-13,6-07/12/2022-35-continue the hard work&4-08/12/2022-83-continue the hard work&6-07/12/2022-35-continue the hard work&4-08/12/2022-83-continue the hard work
87,Jose,PATTERSON,67,computer science,Cis235,SCr4USM93GPrF.RsD*PzVbWF4+P§♞2UZDUkUGd♞n?S/C4@@zFK6rz(9R9d?Eb2U?SPB?_DPs♞p4PpYZV?y?U♫MFv>SPR4b/♫v(EEBk.P§Y?6rgU!yfr4Lt4v(*r2@srt♞-52-8-21-44-113-123,1-07/12/2022-97-continue the hard work&0-07/12/2022-9-continue the hard work&1-07/12/2022-97-continue the hard work&0-07/12/2022-9-continue the hard work
88,Alexander,HUGHES,44,computer science,Cis236,2RRS{pPDMsFQU@Q@zDw4@E@^DqyQ+krS@U§U96dx?44Z$PQV@)Zr)B_9fd?brQZu.z.RvQ>BRb_dWp?dvxN)^vn}%ksQ.9^*Nh@bgSQ{QdMsDY4d9QndsrVf)44E)dR2$-117-112-25-119-81-39,3-07/12/2022-34-continue the hard work&1-07/12/2022-70-continue the hard work&3-07/12/2022-34-continue the hard work&1-07/12/2022-70-continue the hard work
89,Jesse,FLORES,63,computer science,Cis237,b(2PCw}}tgKMWvUNFrNnS♫%Q!)qQEP?b?ZhrdsR?qV9}V*$♞YBzp.♫Ft@QDEkQvk/.S4Vv4E_t@UwYGwrWCb^♞sSGYBp.rr64u/p?z7Sy?F4w*NrGB5vn(p@btYB>)YW2-102-60-37-79-95-114,2-07/12/2022-54-continue the hard work&4-07/12/2022-19-continue the hard work&2-07/12/2022-54-continue the hard work&4-07/12/2022-19-continue the hard work
90,Katie,WASHINGTON,22,computer science,Cis245,y}4Q?v*FMu4UWWpSU?L{>WuCKBDyYk*@Q@_bzNbR$2yR7?@YBdU4k.>>P*Pd.(FF7vREz@p44dBggSZWg9sDZY%@2MVR>t.r@.EYbtVUYFzs9RFq♞PQ%ftPy)♞P!tVvwf-64-124-81-124-14-44,0-08/12/2022-37-continue the hard work&6-07/12/2022-49-continue the hard work&0-08/12/2022-37-continue the hard work&6-07/12/2022-49-continue the hard work
91,Lindsay,BUTLER,41,computer science,Cis246,Q4UFDrB@UrSr9M)nW}UM6Y)rYFPS♫UWP.U?4uBR$Q>MYYQz+Qy)n{*vBk?rb§9af22uV2?h}at{%KQW@♞?§n?tbzdkGWyE4PrZe+*WPKfPZV§6t%>QQ2As42dR?zP!yKE-98-9-68-94-68-92,1-07/12/2022-1-continue the hard work&6-07/12/2022-84-continue the hard work&1-07/12/2022-1-continue the hard work&6-07/12/2022-84-continue the hard work
92,Shannon,SIMMONS,62,computer science,Cis247,K9bFFy9@hCKry2ARdUSYUp{@)bw9uQShmMG@>4S2F9sQKB^9VFPYNtU)dbW}b?M?DP4GZRU{U%W4QW}S?bvMWUVL6*@@Q+D♞zBFrU.fy2qz2VrqUUdQ?*q?vPP.ndvE{?-81-123-13-105-41-32,4-08/12/2022-96-continue the hard work&6-07/12/2022-36-continue the hard work&4-08/12/2022-96-continue the hard work&6-07/12/2022-36-continue the hard work
93,Vanessa,FOSTER,28,computer science,Cis256,_♫E!BUd2MEFvDqzyvUQ42vRSV{y9%E@UFu^A}§nqp(4t%?.PvvE4?pq9)qZb4pU%76fv2RbKLQb^9@P*Sv/SVPsZK9S}bZshz?QUuVVP@YkUduqCU)R^s@_rhPrWVtCUL-95-33-120-106-54-64,5-08/12/2022-53-continue the hard work&0-07/12/2022-93-continue the hard work&5-08/12/2022-53-continue the hard work&0-07/12/2022-93-continue the hard work
94,Courtney,GONZALES,17,computer science,Cis257,w%rqvYPvD$P2@b♫W2F@d?n))Z♫?}pBD_Q2Q$Vrs4ndQUDNV/QvQbQ29zGzQFj9.SykbWB{Q?RR8+2Uq})U{d.*72t}wt24@Q*gkY@CUWQfsKw)VtZ)nK.SFQz2Ud§*/tM-19-60-98-86-74-105,2-08/12/2022-34-continue the hard work&6-07/12/2022-50-continue the hard work&2-08/12/2022-34-continue the hard work&6-07/12/2022-50-continue the hard work
95,Christine,BRYANT,18,computer science,Cis267,Bgeb%VFK!PYS3Pr@YB{.LYsy_♫K?{zyv62w42KQdKtNK.@{?FF?}gB_fSg.tvYerQ!}.aM@sK+4sqKKCAnydr@2z.{>♞F§h$M?uYYS9tRK*♞9GzgP9}rkPyFvpfpvY/{{-52-12-39-22-82-55,0-08/12/2022-74-continue the hard work&1-07/12/2022-4-continue the hard work&0-08/12/2022-74-continue the hard work&1-07/12/2022-4-continue the hard work
96,Alicia,ALEXANDER,37,computer science,Cis345,B6$(2W?4E))NSUEvnn2GEUuU8r!}SYrybUR/.Q.?§$a{W4uFq)!QtYr@>2h.@ywK22Wh?.Pa+B§ErQ+>%r(Z49FQ99_FKs?{qS@K?4P}fzbPy2w4fPd)8.>U.zWN}(%U?-61-32-24-88-116-96,6-08/12/2022-87-continue the hard work&4-07/12/2022-63-continue the hard work&6-08/12/2022-87-continue the hard work&4-07/12/2022-63-continue the hard work
97,Cody,RUSSELL,58,computer science,Cis346,@}{a%B{♫u2♞2u.MMkQyU.k!}fY_9}nP3Q6n?h}9BK4}r?Q.{9hUt49UPdVPvrPK{Sy^/R@Qv@??>F§2dGb♞/nBLu.SQUyP{6PV.?dGsUV.4veSR9aBRrbQd%mG9}kUL?k-51-52-112-111-31-120,5-08/12/2022-82-continue the hard work&4-08/12/2022-78-continue the hard work&5-08/12/2022-82-continue the hard work&4-08/12/2022-78-continue the hard work
98,Allison,GRIFFIN,34,computer science,Cis347,9{?wBt4vPS^e*(QkdhE2.u(PuN?yk@♞Vrs2d{@PCq.t>f(v*U6)@z*drSL(d@decPBUV3@)SQVz9S*UAWFWUSrz?*VEt(stU4wtW♫.%?.4rdSSgbvUdQ♞P?*gKbBdW>D*-63-27-68-97-106-75,4-08/12/2022-67-continue the hard work&0-07/12/2022-8-continue the hard work&4-08/12/2022-67-continue the hard work&0-07/12/2022-8-continue the hard work
99,Bradley,DIAZ,64,computer science,Cis356,w_*)4@UU2*qBrffd2vzFzV(zrkQ/K@PzGqSKr)v%%ygRVG^Fc/{rF@49@!U?%dqSFfWdYdvrDG7RQtPUF{t*grEUd♞?Yvfm>nE4)r.FDVngQSYUpdd9Lyr2dU.(.P/>VQ-33-65-106-74-94-48,3-08/12/2022-10-continue the hard work&3-08/12/2022-55-continue the hard work&3-08/12/2022-10-continue the hard work&3-08/12/2022-55-continue the hard work
100,Samuel,HAYES,43,computer science,Cis357,xeak2@D)ZrQ*Ed{nqKaWFLN♫SWBQ@Z!Q{2$KF/PrW*hA4*24vvRYPdzP!>(.!?eQ6@s}9+z>gzWv.B4QKFSrL{nrpnyr2?$SS/EY9VSD8Q>)?_29sVU*Q)2Q♞♞dtM6@U4-123-90-0-104-92-125,4-08/12/2022-34-continue the hard work&3-08/12/2022-87-continue the hard work&4-08/12/2022-34-continue the hard work&3-08/12/2022-87-continue the hard work
101,Shawn,MYERS,51,computer science,Cis367,4Y9GdU429a?*U%.K9SV64n@US%zrDrDSYU44sSySkdreQvWB_?*YW@${!PW54UwPp*CaQ%r.Ff4VD6YB>bktE§Eqbr_VRZPKRS{@$h.ZK♫WPdZSY(D4Z/nSr}At2()d?N-43-81-62-73-4-59,5-08/12/2022-38-continue the hard work&5-08/12/2022-32-continue the hard work&5-08/12/2022-38-continue the hard work&5-08/12/2022-32-continue the hard work
102,April,FORD,59,computer science,Cis456,YY?Bg+VYU?y/SEb*?bgz?Y♞pWkYELRR*24Er%Zv♫2wU{@UdgvWsUUgds4§Q*d96KR*)WRFrb+{vUQv4VhP**KS*sS^Q$Gsr?F6gvCMrk32m{U9^z@GD♞CVS*pPqWKrQSR-4-104-78-106-99-122,4-08/12/2022-63-continue the hard work&5-08/12/2022-25-continue the hard work&4-08/12/2022-63-continue the hard work&5-08/12/2022-25-continue the hard work
103,Derek,HAMILTON,45,computer science,Cis457,KSU9ptw4Wz.Z*Qr9)4CBs@YykvwQR9Q2KYQtps.>99wh9^qQ>${WVSPPVsB.awSy_4LvMuSxEY2UWUUE)Fd7@atvQvqRNU§rVQwYs*?*Q9US@^h?...SQk?VYDYG+keRR-83-35-46-71-69-125,6-07/12/2022-4-continue the hard work&2-08/12/2022-21-continue the hard work&6-07/12/2022-4-continue the hard work&2-08/12/2022-21-continue the hard work
104,Kathryn,GRAHAM,39,computer science,Cis467,6gN9^>PeKz{rr?Vb4rsE4n}FrY%SEdUMU2♞SK}/vEyf9M4*qpB}dN@dL.sd%C_QtdV2Y?S/Y§9UdpB4*Ue)WE/rYPUWEY/FNrztvrWYZascLs.?9UwW*QVtevKCy@Vb)F-47-104-73-106-120-81,3-07/12/2022-43-continue the hard work&4-08/12/2022-85-continue the hard work&3-07/12/2022-43-continue the hard work&4-08/12/2022-85-continue the hard work
105,Kristin,SULLIVAN,57,computer science,Cis567,v}PZSQ@.p6Awgc4@VqVLd_YY2dPd9(UgLPFsZ4PkSbDS9pF2QB*vn?BE2(9sPBhARUVVN$$Rs434vr{?narZuQGn)@WkBp92b*F*ebd>?Q}gNPEq9UkQ?WbkMR♞zB_@k^-12-96-119-13-31-74,4-07/12/2022-12-continue the hard work&1-08/12/2022-87-continue the hard work&4-07/12/2022-12-continue the hard work&1-08/12/2022-87-continue the hard work
106,Chad,WALLACE,46,computer science,Cis123,.{zSk9)^Fb?r}y@WRPY(PsQWn@ndVuPRSW?2}e?k@VuU6rYYrDds{P?@W4§byuWNq{nPn}VyU}*.WSbW4.♞}ts@$.PVng2?}w(n_4Bbz2%BYWa*xQ(?@?W49yB!SB!N@Y-39-78-5-37-64-111,6-07/12/2022-56-continue the hard work&0-08/12/2022-36-continue the hard work&6-07/12/2022-56-continue the hard work&0-08/12/2022-36-continue the hard work
107,Jenna,WOODS,50,computer science,Cis124,9dRW4gRUZ>>3%)YLZKvvEKguNR/d4B4vBk*tyK%*♞?2WUVb.R{k!9a.S7WP/AdDb♫QQQPW}2UVrn%QNsQtN§@s@?B?LabS24FV}9PPwAcV66r%K)Msk?}?nP}n!v9Q./P-11-23-104-28-35-56,4-07/12/2022-65-continue the hard work&0-08/12/2022-8-continue the hard work&4-07/12/2022-65-continue the hard work&0-08/12/2022-8-continue the hard work
108,Tara,COLE,55,computer science,Cis125,??wzhdNK*L4d}bsNDGZ5Sh$DktrA%yq4zQbk§vQ^WV%vk*b%*e?b>S?G%*p/§6@4/?(Sw%4nRVbr*h)hRVu?r?P@U!/h%k.yQ2etb§db♫.?+VRgd.D^4B♫fy>*9zf2!)*-30-58-43-19-124-77,4-07/12/2022-71-continue the hard work&4-08/12/2022-82-continue the hard work&4-07/12/2022-71-continue the hard work&4-08/12/2022-82-continue the hard work
109,Maria,WEST,78,computer science,Cis126,YU{U§%>aWQda*}eez%BBy4vEQYQff2LwR)M4Q^tyrVf}_PdYr!Q.Q}DxVSy2b♫cRQQ^V.6Q>UduRVKV424(♫*{DN@@QQ)ZWd2Fr%64F45tP?V.nZAsk9KY4Zbu♫Cr?dnu-104-38-55-62-74-69,3-07/12/2022-35-continue the hard work&6-08/12/2022-61-continue the hard work&3-07/12/2022-35-continue the hard work&6-08/12/2022-61-continue the hard work
110,Krystal,JORDAN,58,computer science,Cis127,r/C?q)d>GyP_$D@K.224tdd5Pt)vU?m$a?Q99bud{E4d{dh92s.?{zRu{g@V?e♞♫$PdYRP%N!S@DEb).bb?E4?zEd4!+QP?Us♫rarSt%VSG.dwVZ>t2YFw4sYyPYqg♞2Q-42-117-23-108-30-20,4-07/12/2022-80-continue the hard work&6-07/12/2022-50-continue the hard work&4-07/12/2022-80-continue the hard work&6-07/12/2022-50-continue the hard work
111,Jared,OWENS,58,computer science,Cis134,PYu+@EUS/>kt_D.WC/g6V9pt9dL?@pdQyz4@KQ@r26DQ?c@>VD8G(Zv2z9y(4KQ42fUBuLzPU/Q9w)4?gp2Q9QWryPuCR._VK%EU♞r@Vz(VU9D/4?WY%hbS??FhP>Y?%%-81-50-68-90-45-76,4-07/12/2022-52-continue the hard work&2-07/12/2022-92-continue the hard work&4-07/12/2022-52-continue the hard work&2-07/12/2022-92-continue the hard work
112,Anna,REYNOLDS,45,computer science,Cis135,sBZ♞ps.Uv}^UP{4d/?64U>9y>mNhVC48>CRhRSEB}♫S}YtW/yQ♞V9vbdrZ9NyC_DU$e9ab}_%q2)p$@vRQ*Vb?tr.svNy??9_D)brs@*?.dBS@!4Sr§Qh?♫@g}p9.WsS*-116-27-31-60-25-14,6-07/12/2022-73-continue the hard work&6-07/12/2022-5-continue the hard work&6-07/12/2022-73-continue the hard work&6-07/12/2022-5-continue the hard work
113,Edward,FISHER,67,computer science,Cis136,A*vLY@+4z%4nE6M*SPYYSUvP?V4Q.Pw(km2AW4wD@tVV{U*♫/n*DZwr.Q)UKdPszbZks2U.^W.ZK%Y§6dYa4KBk@rk$YQZ{>k+w2s}DvKBgdAed7y2!^wqrPz*K?^9d♞f-106-111-110-33-120-22,1-08/12/2022-21-continue the hard work&6-07/12/2022-36-continue the hard work&1-08/12/2022-21-continue the hard work&6-07/12/2022-36-continue the hard work
114,Julie,ELLIS,42,computer science,Cis137,Y%B?2SLdnbveBDP{Q4}*S.YsQ>q.M.DNQRQ)UrDaZbVd@QPDyYN4av}FBL9?yA+R.>rGE/ArUveu).EZq9z4U4@d♞4qY*25*QP9K)R4♞EhvVn♫A2)N2YnzShUv>UkyZvW-94-75-11-17-17-39,6-07/12/2022-42-continue the hard work&1-07/12/2022-1-continue the hard work&6-07/12/2022-42-continue the hard work&1-07/12/2022-1-continue the hard work
115,Peter,HARRISON,68,computer science,Cis145,QR}W>Pw?We.WE♫WfuC4nQ9dw2?Mr♞4rdvvt24DD/{t4U@/Vqg%8/(sB{^BE9Wb^EKM9K)Y)*vLVv>)Ur/PLg♫YPQQ2KveVVYEqU/r*{_>§{_P6?ssBEu§tM♫u♞4U8.2/y-24-47-97-50-109-124,4-08/12/2022-45-continue the hard work&1-07/12/2022-62-continue the hard work&4-08/12/2022-45-continue the hard work&1-07/12/2022-62-continue the hard work
116,Holly,GIBSON,52,computer science,Cis146,F?%§GFQ49@>BBD9Uvc2AS4dPPR.4sSUt{h♫rWr!PCW@%Y?BVSbrS?!PtBbR?SQyFZPa.w2r$2dn2vv2Yy(9@h.b§hfbf$UFM24}AP4gYWUY.4q♫RFQwWNvzY+WuNbk//.-17-72-21-125-88-68,6-08/12/2022-74-continue the hard work&0-07/12/2022-65-continue the hard work&6-08/12/2022-74-continue the hard work&0-07/12/2022-65-continue the hard work
